Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
-0.7113605036656927,0.0,0.9910576776998592,0.9491465579108281,0.0,1.1865784177370438,1.0525286540360996,Extrovert
-0.7113605036656927,0.0,0.264472120647768,-0.022402836313779456,0.0,1.6604093832295692,-0.6882189202181326,Extrovert
-0.3772304113495508,0.0,-0.09882065787827768,0.4633718607985243,0.0,0.42844887294900313,0.7043791391852532,Extrovert
-1.0454905959818346,0.0,-0.09882065787827768,-0.022402836313779456,0.0,1.6604093832295692,-0.34006940536728614,Extrovert
0.291029773282733,0.0,0.9910576776998592,1.4349212550231318,0.0,0.9496629349907811,1.0525286540360996,Extrovert
0.291029773282733,1.0,-1.1886989934564145,-1.9655016247629946,2.0,-0.7087454442330577,-1.3845179499198255,Introvert
-0.043100319033408926,0.0,1.3543504562259048,1.4349212550231318,0.0,0.4758319694982557,-0.34006940536728614,Extrovert
-0.043100319033408926,2.0,1.3543504562259048,0.9491465579108281,0.0,1.6604093832295692,0.35622962433440675,Extrovert
-1.0454905959818346,0.0,-0.09882065787827768,0.9491465579108281,0.0,-0.7087454442330577,0.634749236215084,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,0.5605268002209851,0.0,0.238916486751993,1.400678168886946,Extrovert
1.6275501425473005,1.0,-0.8254062149303689,-1.4797269276506908,1.0,-1.6564073752181085,-1.732667464770672,Introvert
-0.043100319033408926,0.0,1.7176432347519506,-0.022402836313779456,0.0,0.238916486751993,0.49548943027474535,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,0.9491465579108281,0.0,1.4234939004833065,0.7043791391852532,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,0.4633718607985243,0.0,1.1865784177370438,0.7043791391852532,Extrovert
1.2934200502311586,1.0,-1.1886989934564145,-0.993952230538387,2.0,-0.9456609269793205,-1.732667464770672,Introvert
-0.043100319033408926,2.0,0.9910576776998592,0.9491465579108281,0.0,0.7127474522445184,0.008080109483560294,Extrovert
-1.0454905959818346,0.0,0.9910576776998592,1.4349212550231318,0.0,1.6604093832295692,-0.34006940536728614,Extrovert
-0.043100319033408926,0.0,-0.4621134364043233,0.9491465579108281,0.0,1.4234939004833065,1.400678168886946,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,-0.022402836313779456,0.0,1.6604093832295692,1.0525286540360996,Extrovert
-1.0454905959818346,0.0,-0.4621134364043233,-0.5081775334260832,0.0,1.4234939004833065,-0.34006940536728614,Extrovert
-0.3772304113495508,0.0,-0.4621134364043233,1.4349212550231318,0.0,-0.47182996148679507,0.7043791391852532,Extrovert
-1.0454905959818346,0.0,-0.09882065787827768,1.4349212550231318,0.0,0.7127474522445184,0.7043791391852532,Extrovert
-0.043100319033408926,2.0,0.264472120647768,0.4633718607985243,0.0,0.0020010040057303036,-0.34006940536728614,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,0.4633718607985243,0.0,0.7127474522445184,-0.34006940536728614,Extrovert
0.291029773282733,0.0,0.264472120647768,1.4349212550231318,0.0,1.1865784177370438,1.7488276837377925,Extrovert
0.291029773282733,1.0,-1.5519917719824603,-1.9655016247629946,2.0,-1.4194918924718458,-0.6882189202181326,Introvert
-0.3772304113495508,0.0,1.7176432347519506,-0.022402836313779456,0.0,0.7127474522445184,0.35622962433440675,Extrovert
-1.0454905959818346,0.0,1.3543504562259048,0.9491465579108281,0.0,-0.7087454442330577,1.0525286540360996,Extrovert
-0.043100319033408926,0.0,-0.4621134364043233,0.4633718607985243,0.0,-0.2349144787405324,1.0525286540360996,Extrovert
-0.3772304113495508,2.0,0.6277648991738136,0.4633718607985243,0.0,0.4758319694982557,0.35622962433440675,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,-0.5081775334260832,0.0,1.4234939004833065,0.008080109483560294,Extrovert
0.9592899579150168,1.0,-1.1886989934564145,-1.4797269276506908,1.0,-1.182576409725583,-0.6882189202181326,Introvert
1.9616802348634426,1.0,-1.9152845505085059,-0.5081775334260832,1.0,-1.8933228579643713,-0.6882189202181326,Introvert
-0.3772304113495508,0.0,0.264472120647768,-0.5081775334260832,0.0,0.9496629349907811,1.0525286540360996,Extrovert
-0.043100319033408926,0.0,0.264472120647768,0.4633718607985243,2.0,0.0020010040057303036,0.7043791391852532,Extrovert
-0.7113605036656927,0.0,1.3543504562259048,0.9491465579108281,0.0,-0.47182996148679507,-0.34006940536728614,Extrovert
0.291029773282733,1.0,-0.8254062149303689,-0.993952230538387,1.0,-1.4194918924718458,-0.6882189202181326,Introvert
1.2934200502311586,1.0,-1.9152845505085059,-0.5081775334260832,1.0,-1.182576409725583,-1.732667464770672,Introvert
-0.043100319033408926,0.0,1.7176432347519506,0.9491465579108281,0.0,-0.7087454442330577,-0.34006940536728614,Extrovert
-0.3772304113495508,0.0,0.6277648991738136,1.4349212550231318,0.0,0.0020010040057303036,-0.34006940536728614,Extrovert
-0.3772304113495508,2.0,0.6277648991738136,0.4633718607985243,0.0,0.0020010040057303036,1.400678168886946,Extrovert
1.6275501425473005,2.0,-1.9152845505085059,-1.4797269276506908,1.0,-1.182576409725583,-1.036368435068979,Introvert
0.6251598655988748,1.0,-1.1886989934564145,-0.993952230538387,1.0,-0.7087454442330577,-1.523777755860164,Introvert
-0.3772304113495508,2.0,0.6277648991738136,0.4633718607985243,0.0,1.6604093832295692,1.400678168886946,Extrovert
2.629940419495726,1.0,-1.2613575491616236,-0.993952230538387,1.0,-1.182576409725583,-1.3845179499198257,Introvert
2.629940419495726,1.0,-1.9152845505085059,-1.9655016247629946,2.0,-1.6564073752181085,-1.3845179499198255,Introvert
-1.0454905959818346,0.0,1.7176432347519506,0.9491465579108281,0.0,1.6604093832295692,0.7043791391852532,Extrovert
-0.043100319033408926,0.0,-0.4621134364043233,1.4349212550231318,0.0,1.6604093832295692,-0.34006940536728614,Extrovert
1.6275501425473005,1.0,-0.8254062149303689,-0.5081775334260832,1.0,-1.6564073752181085,-0.6882189202181326,Introvert
0.291029773282733,0.0,0.9910576776998592,0.4633718607985243,0.0,0.0020010040057303036,0.7043791391852532,Extrovert
-1.0454905959818346,0.0,0.264472120647768,-0.5081775334260832,0.0,-0.2349144787405324,-0.34006940536728614,Extrovert
0.291029773282733,1.0,-1.9152845505085059,-0.993952230538387,1.0,-1.8933228579643713,-1.1059983380391483,Introvert
-0.3772304113495508,0.0,0.9910576776998592,0.4633718607985243,0.0,0.760130548793771,-0.6882189202181326,Extrovert
1.4938981056208438,1.0,-1.1886989934564145,-1.9655016247629946,1.0,-1.182576409725583,-1.3845179499198255,Introvert
-0.043100319033408926,0.0,-0.8254062149303689,-0.022402836313779456,0.0,1.4234939004833065,-0.34006940536728614,Introvert
-0.043100319033408926,0.0,0.3371306763529771,0.9491465579108281,0.0,0.9496629349907811,-0.34006940536728614,Extrovert
-0.043100319033408926,0.0,-0.8254062149303689,-0.022402836313779456,0.0,-0.9456609269793205,1.400678168886946,Extrovert
2.295810327179584,2.0,-1.9152845505085059,-1.4797269276506908,1.0,-1.182576409725583,-1.732667464770672,Introvert
-1.0454905959818346,0.0,0.33713067635297705,0.4633718607985243,0.0,0.0020010040057303036,1.0525286540360996,Extrovert
-0.7113605036656927,0.0,-0.4621134364043233,-0.5081775334260832,0.0,1.1865784177370438,1.400678168886946,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,0.4633718607985243,0.0,0.4758319694982557,1.400678168886946,Extrovert
-0.3772304113495508,0.0,0.6277648991738136,1.4349212550231318,0.0,1.1865784177370438,1.0525286540360996,Extrovert
0.6251598655988748,1.0,-1.1886989934564145,-0.993952230538387,2.0,-1.182576409725583,-1.732667464770672,Introvert
1.1597680133047017,1.0,-0.8254062149303689,-1.4797269276506908,2.0,-1.6564073752181085,-1.3845179499198255,Introvert
-0.7113605036656927,0.0,0.9910576776998592,-0.022402836313779456,0.0,0.9496629349907811,0.7043791391852532,Extrovert
-0.7113605036656927,0.0,0.6277648991738136,0.8519916184883674,0.0,0.4758319694982557,-0.34006940536728614,Extrovert
-1.0454905959818346,0.0,0.19181356494255883,-0.022402836313779456,0.0,1.1865784177370438,-0.6882189202181326,Extrovert
-0.3772304113495508,0.0,1.7176432347519506,0.9491465579108281,0.0,-0.9456609269793205,0.35622962433440675,Extrovert
-0.3772304113495508,0.0,0.6277648991738136,-0.022402836313779456,0.0,0.7127474522445184,0.35622962433440675,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,0.4633718607985243,0.0,-0.47182996148679507,0.35622962433440675,Extrovert
1.2934200502311586,1.0,-1.1886989934564145,-1.4797269276506908,1.0,-1.182576409725583,-1.732667464770672,Introvert
-0.043100319033408926,0.0,1.3543504562259048,0.4633718607985243,0.0,0.3810657763997506,0.8436389451255918,Extrovert
-0.043100319033408926,0.0,1.3543504562259048,0.4633718607985243,0.0,1.6604093832295692,1.0525286540360996,Extrovert
-0.043100319033408926,0.0,0.264472120647768,-0.5081775334260832,0.0,-0.7087454442330577,0.35622962433440675,Extrovert
0.291029773282733,1.0,-1.3340161048668329,-1.9655016247629946,1.0,-1.8933228579643713,-1.732667464770672,Introvert
-0.7113605036656927,0.0,0.264472120647768,-0.5081775334260832,0.0,0.4758319694982557,1.400678168886946,Extrovert
-0.7113605036656927,0.0,0.6277648991738136,-0.022402836313779456,0.0,-0.47182996148679507,0.5651193332449147,Extrovert
-0.043100319033408926,0.0,0.6277648991738136,0.2690619819536028,0.0,-0.2349144787405324,-0.6882189202181326,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,1.4349212550231318,0.0,0.9496629349907811,0.7043791391852532,Extrovert
0.291029773282733,2.0,-0.8254062149303689,-1.4797269276506908,1.0,-1.4194918924718458,-1.3845179499198255,Introvert
1.2934200502311586,1.0,-1.1886989934564145,-1.9655016247629946,1.0,-1.182576409725583,-1.036368435068979,Introvert
0.6251598655988748,1.0,-1.1160404377512054,-1.9655016247629946,1.0,-1.4194918924718458,-1.732667464770672,Introvert
-0.3772304113495508,0.0,0.264472120647768,1.4349212550231318,0.0,-0.7087454442330577,0.008080109483560294,Introvert
-1.0454905959818346,0.0,0.264472120647768,1.4349212550231318,0.0,0.238916486751993,-0.6882189202181326,Extrovert
-0.3772304113495508,0.0,0.9910576776998592,-0.022402836313779456,0.0,-0.7087454442330577,0.008080109483560294,Extrovert
-0.7113605036656927,0.0,0.264472120647768,0.4633718607985243,0.0,-0.9456609269793205,-0.34006940536728614,Extrovert
1.9616802348634426,1.0,-1.5519917719824603,-0.993952230538387,1.0,-0.7087454442330577,-1.1756282410093177,Introvert
-1.0454905959818346,0.0,0.6277648991738136,0.4633718607985243,0.0,0.7127474522445184,0.008080109483560294,Extrovert
-0.3772304113495508,0.0,-0.09882065787827768,-0.022402836313779456,0.0,0.238916486751993,1.400678168886946,Extrovert
-0.7113605036656927,0.0,-0.4621134364043233,-0.5081775334260832,0.0,0.238916486751993,0.35622962433440675,Extrovert
-0.3772304113495508,0.0,0.6277648991738136,0.4633718607985243,0.0,1.4234939004833065,0.5651193332449147,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,1.4349212550231318,0.0,0.9496629349907811,1.400678168886946,Extrovert
-0.7113605036656927,2.0,1.3543504562259048,0.9491465579108281,0.0,1.4234939004833065,0.008080109483560294,Extrovert
-0.3772304113495508,0.0,-0.09882065787827768,0.9491465579108281,0.0,1.4234939004833065,-1.3845179499198255,Extrovert
-0.043100319033408926,0.0,0.264472120647768,0.9491465579108281,0.0,0.238916486751993,1.400678168886946,Extrovert
0.291029773282733,0.0,1.3543504562259048,1.4349212550231318,0.0,1.4234939004833065,0.14733991542389888,Extrovert
1.2934200502311586,1.0,-1.5519917719824603,-0.5081775334260832,1.0,-1.6564073752181085,-0.6882189202181326,Introvert
1.6275501425473005,1.0,-0.8254062149303689,-1.9655016247629946,1.0,-0.9456609269793205,-1.314888046949656,Introvert
2.295810327179584,1.0,-1.5519917719824603,-0.993952230538387,1.0,-0.7087454442330577,-1.732667464770672,Introvert
-0.043100319033408926,0.0,-0.09882065787827768,0.4633718607985243,2.0,1.6604093832295692,0.008080109483560294,Extrovert
-1.0454905959818346,0.0,-0.4621134364043233,-0.022402836313779456,0.0,-0.2349144787405324,0.008080109483560294,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,0.4633718607985243,0.0,1.6604093832295692,-0.34006940536728614,Extrovert
-0.7113605036656927,0.0,1.3543504562259048,0.9491465579108281,0.0,0.4758319694982557,-0.34006940536728614,Extrovert
-0.043100319033408926,2.0,0.9910576776998592,0.9491465579108281,0.0,-0.2349144787405324,0.35622962433440675,Extrovert
-1.0454905959818346,0.0,1.3543504562259048,0.9491465579108281,0.0,1.1865784177370438,1.400678168886946,Introvert
0.9592899579150168,1.0,-0.8254062149303689,-0.993952230538387,2.0,-1.6564073752181085,-1.3845179499198255,Introvert
-0.3772304113495508,0.0,-0.4621134364043233,-0.5081775334260832,0.0,0.9496629349907811,0.7043791391852532,Extrovert
-1.0454905959818346,0.0,-0.09882065787827768,-0.022402836313779456,0.0,0.4758319694982557,1.400678168886946,Extrovert
-0.3772304113495508,0.0,0.6277648991738136,0.4633718607985243,0.0,0.238916486751993,1.7488276837377925,Extrovert
2.629940419495726,1.0,-0.8254062149303689,-1.9655016247629946,1.0,-1.4194918924718458,-1.314888046949656,Introvert
0.9592899579150168,1.0,-1.9152845505085059,-1.9655016247629946,1.0,-1.4194918924718458,-1.732667464770672,Introvert
-0.7113605036656927,0.0,-0.4621134364043233,0.5605268002209851,0.0,-0.47182996148679507,1.400678168886946,Extrovert
-0.7113605036656927,0.0,-0.4621134364043233,-0.5081775334260832,0.0,1.0444291280892861,1.400678168886946,Extrovert
-1.0454905959818346,0.0,0.9910576776998592,-0.5081775334260832,0.0,0.7127474522445184,0.008080109483560294,Extrovert
0.9592899579150168,1.0,-1.5519917719824603,-0.993952230538387,1.0,-1.182576409725583,-1.3845179499198255,Introvert
0.291029773282733,0.0,0.6277648991738136,0.4633718607985243,0.0,-0.7087454442330577,0.7043791391852532,Extrovert
2.629940419495726,1.0,-1.9152845505085059,-1.4797269276506908,1.0,-0.9456609269793205,-0.6882189202181326,Introvert
-0.3772304113495508,0.0,1.3543504562259048,0.4633718607985243,0.0,0.238916486751993,0.35622962433440675,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,1.4349212550231318,0.0,0.4758319694982557,-1.036368435068979,Extrovert
-0.043100319033408926,2.0,0.264472120647768,0.9491465579108281,0.0,1.6604093832295692,-0.6882189202181326,Extrovert
-0.7113605036656927,0.0,-0.4621134364043233,0.9491465579108281,0.0,-0.9456609269793205,-0.6882189202181326,Extrovert
0.291029773282733,1.0,-1.9152845505085059,-1.4797269276506908,2.0,-1.6564073752181085,-1.036368435068979,Introvert
-0.7113605036656927,0.0,-0.09882065787827768,1.4349212550231318,0.0,0.0020010040057303036,1.7488276837377925,Extrovert
0.6251598655988748,1.0,-1.9152845505085059,-1.9655016247629946,1.0,-1.6564073752181085,-0.6882189202181326,Extrovert
0.291029773282733,1.0,-1.9152845505085059,-1.9655016247629946,1.0,-0.7087454442330577,-0.6882189202181326,Introvert
-0.7113605036656927,0.0,0.264472120647768,0.4633718607985243,0.0,-0.2349144787405324,1.7488276837377925,Extrovert
-1.0454905959818346,0.0,0.264472120647768,0.4633718607985243,0.0,-0.2349144787405324,-0.6882189202181326,Extrovert
-0.043100319033408926,0.0,-0.4621134364043233,1.4349212550231318,0.0,-0.7087454442330577,1.400678168886946,Extrovert
-0.043100319033408926,0.0,-0.09882065787827768,-0.5081775334260832,0.0,1.4234939004833065,1.400678168886946,Extrovert
-0.043100319033408926,0.0,0.6277648991738136,1.4349212550231318,0.0,0.4758319694982557,1.0525286540360996,Extrovert
-1.0454905959818346,0.0,-0.4621134364043233,0.9491465579108281,0.0,0.4758319694982557,0.35622962433440675,Extrovert
0.6251598655988748,1.0,-1.9152845505085059,-1.4797269276506908,1.0,-0.7087454442330577,-0.6882189202181326,Introvert
1.9616802348634426,2.0,-1.1886989934564145,-0.993952230538387,1.0,-1.4194918924718458,-1.036368435068979,Introvert
2.629940419495726,1.0,-0.8254062149303689,-0.993952230538387,1.0,-1.182576409725583,-1.3148880469496564,Introvert
-0.4440564298127792,0.0,0.9910576776998592,-0.022402836313779456,0.0,0.854896741892276,-0.34006940536728614,Extrovert
-0.043100319033408926,0.0,-0.4621134364043233,-0.022402836313779456,0.0,0.238916486751993,0.35622962433440675,Extrovert
-1.0454905959818346,0.0,1.3543504562259048,0.9491465579108281,0.0,0.4758319694982557,-0.34006940536728614,Extrovert
-0.8450125405921494,0.0,-0.09882065787827768,0.4633718607985243,0.0,0.0020010040057303036,-0.6882189202181326,Extrovert
-0.043100319033408926,0.0,-0.09882065787827768,-0.022402836313779418,0.0,0.4758319694982557,1.400678168886946,Extrovert
1.6275501425473005,1.0,-1.1886989934564145,-0.993952230538387,2.0,-0.7087454442330577,-1.036368435068979,Introvert
0.9592899579150168,1.0,-1.1886989934564145,-0.993952230538387,1.0,-1.3721087959225933,-1.036368435068979,Extrovert
1.2934200502311586,1.0,-1.9152845505085059,-1.9655016247629946,2.0,-1.182576409725583,-1.036368435068979,Introvert
-0.3772304113495508,0.0,0.264472120647768,1.4349212550231318,0.0,-0.7087454442330577,-0.6882189202181326,Extrovert
-0.3772304113495508,0.0,0.6277648991738136,0.4633718607985243,0.0,0.4758319694982557,1.7488276837377925,Extrovert
-1.0454905959818346,0.0,0.9910576776998592,0.9491465579108281,0.0,0.0020010040057303036,1.400678168886946,Extrovert
0.291029773282733,1.0,-1.5519917719824603,-1.9655016247629946,2.0,-0.9456609269793205,-1.3845179499198255,Introvert
1.2934200502311586,1.0,-0.8254062149303689,-1.4797269276506908,1.0,-1.087810216627078,-1.036368435068979,Introvert
-1.0454905959818346,2.0,0.9910576776998592,-0.5081775334260832,0.0,1.1865784177370438,-0.34006940536728614,Extrovert
1.2934200502311586,1.0,-0.8254062149303689,-0.5081775334260832,1.0,-0.7087454442330577,-1.732667464770672,Introvert
-0.043100319033408926,0.0,1.7176432347519506,0.9491465579108281,0.0,1.4234939004833065,1.0525286540360996,Extrovert
-0.043100319033408926,2.0,0.9910576776998592,0.4633718607985243,0.0,0.4758319694982557,1.400678168886946,Extrovert
2.295810327179584,1.0,-1.5519917719824603,-0.5081775334260832,1.0,-0.9456609269793205,-1.3845179499198255,Introvert
2.629940419495726,1.0,-1.5519917719824603,-1.2854170488057692,1.0,-0.9456609269793205,-1.732667464770672,Introvert
-1.0454905959818346,0.0,0.3371306763529771,-0.022402836313779456,0.0,0.9496629349907811,-0.34006940536728614,Extrovert
-1.0454905959818346,0.0,0.264472120647768,-0.5081775334260832,0.0,-0.7087454442330577,-0.2008095994269475,Extrovert
-1.0454905959818346,0.0,-0.09882065787827768,-0.5081775334260832,0.0,0.9496629349907811,0.7740090421554224,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,1.4349212550231318,2.0,-0.47182996148679507,0.7043791391852532,Extrovert
-0.043100319033408926,0.0,0.9910576776998592,0.9491465579108281,0.0,0.9496629349907811,0.008080109483560294,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,-0.022402836313779456,0.0,0.7127474522445184,0.35622962433440675,Extrovert
-0.043100319033408926,0.0,0.9910576776998592,-0.5081775334260832,0.0,0.9496629349907811,1.400678168886946,Extrovert
-0.7113605036656927,0.0,1.3543504562259048,1.4349212550231318,0.0,0.9496629349907811,-0.34006940536728614,Introvert
-1.0454905959818346,0.0,-0.8254062149303689,0.9491465579108281,0.0,-0.47182996148679507,-0.6882189202181326,Extrovert
-0.043100319033408926,2.0,-0.09882065787827768,-0.022402836313779456,0.0,0.0020010040057303036,1.0525286540360996,Extrovert
0.9592899579150168,1.0,-1.9152845505085059,-0.993952230538387,1.0,-1.182576409725583,-0.6882189202181326,Introvert
0.6251598655988748,1.0,-1.5519917719824603,-0.993952230538387,1.0,-1.4194918924718458,-1.732667464770672,Introvert
-1.0454905959818346,0.0,0.9910576776998592,-0.022402836313779456,0.0,0.19153339020274046,0.35622962433440675,Extrovert
2.295810327179584,1.0,-1.406674660572042,-1.9655016247629946,1.0,-0.7087454442330577,-1.036368435068979,Introvert
-1.0454905959818346,0.0,1.7176432347519506,-0.022402836313779456,0.0,0.4758319694982557,-0.34006940536728614,Extrovert
-0.043100319033408926,0.0,-0.4621134364043233,0.4633718607985243,0.0,0.0020010040057303036,0.35622962433440675,Extrovert
-0.7113605036656927,0.0,0.6277648991738136,-0.5081775334260832,0.0,0.238916486751993,0.35622962433440675,Extrovert
-0.7113605036656927,0.0,1.3543504562259048,0.4633718607985243,0.0,0.9496629349907811,0.008080109483560294,Extrovert
-1.0454905959818346,0.0,-0.4621134364043233,-0.5081775334260832,0.0,-0.2349144787405324,0.008080109483560294,Extrovert
1.9616802348634426,0.0,0.264472120647768,0.9491465579108281,0.0,1.6604093832295692,-0.34006940536728614,Extrovert
-1.0454905959818346,0.0,-0.4621134364043233,-0.5081775334260832,0.0,0.7127474522445184,1.0525286540360996,Extrovert
-0.7113605036656927,0.0,0.6277648991738136,1.4349212550231318,0.0,1.4234939004833065,0.008080109483560294,Extrovert
-0.9118385590553778,0.0,0.264472120647768,-0.5081775334260832,0.0,0.238916486751993,-0.6882189202181326,Extrovert
0.291029773282733,1.0,-1.1886989934564145,-0.993952230538387,2.0,-1.8933228579643713,-1.3845179499198255,Introvert
-1.0454905959818346,0.0,1.3543504562259048,-0.022402836313779456,0.0,0.9496629349907811,1.0525286540360996,Extrovert
-0.3772304113495508,0.0,0.264472120647768,0.4633718607985243,0.0,-0.7087454442330577,0.7043791391852532,Extrovert
-1.0454905959818346,0.0,-0.4621134364043233,-0.5081775334260832,0.0,1.1865784177370438,-0.34006940536728614,Extrovert
-0.3772304113495508,0.0,0.9910576776998592,-0.5081775334260832,0.0,0.4758319694982557,1.400678168886946,Extrovert
-0.043100319033408926,0.0,0.264472120647768,-0.022402836313779456,0.0,-0.7087454442330577,-0.34006940536728614,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,1.4349212550231318,0.0,0.4758319694982557,0.008080109483560294,Extrovert
-0.7113605036656927,0.0,1.3543504562259048,-0.5081775334260832,0.0,0.9496629349907811,0.5651193332449147,Extrovert
1.9616802348634423,1.0,-1.5519917719824603,-1.4797269276506908,1.0,-1.4194918924718458,-1.3845179499198255,Introvert
0.291029773282733,1.0,-0.8254062149303689,-1.4797269276506908,1.0,-1.6564073752181085,-1.036368435068979,Introvert
-0.043100319033408926,2.0,0.9910576776998592,0.9491465579108281,0.0,-0.47182996148679507,-0.34006940536728614,Extrovert
-0.7113605036656927,0.0,1.7176432347519506,-0.022402836313779456,0.0,0.238916486751993,1.0525286540360996,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,-0.02240283631377944,0.0,1.2813446108355488,-0.34006940536728614,Extrovert
-1.0454905959818346,0.0,0.6277648991738135,-0.022402836313779456,0.0,-0.7087454442330577,0.008080109483560294,Extrovert
-0.7113605036656927,0.0,0.6277648991738136,-0.5081775334260832,0.0,1.1865784177370438,1.0525286540360996,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,0.4633718607985243,0.0,0.9496629349907811,0.008080109483560294,Extrovert
0.9592899579150168,1.0,-1.1886989934564145,-1.4797269276506908,1.0,-1.8933228579643713,-1.3845179499198255,Introvert
-0.7113605036656927,0.0,-0.4621134364043233,1.4349212550231318,0.0,0.238916486751993,1.400678168886946,Extrovert
-0.3772304113495508,0.0,1.3543504562259048,0.4633718607985243,0.0,1.6604093832295692,1.400678168886946,Extrovert
-0.043100319033408926,0.0,0.6277648991738136,0.9491465579108281,0.0,0.238916486751993,0.5651193332449147,Extrovert
1.9616802348634426,1.0,-1.5519917719824603,-0.993952230538387,1.0,-1.8933228579643713,-0.6882189202181326,Introvert
-0.3772304113495508,0.0,0.6277648991738136,-0.5081775334260832,0.0,0.238916486751993,-0.34006940536728614,Extrovert
-0.7113605036656927,0.0,0.19181356494255888,0.4633718607985243,0.0,0.7127474522445184,1.400678168886946,Extrovert
2.295810327179584,1.0,-0.8254062149303689,-1.9655016247629946,1.0,-0.9456609269793205,-1.036368435068979,Introvert
-0.3772304113495508,0.0,-0.8254062149303689,0.9491465579108281,0.0,0.7127474522445184,0.7043791391852532,Extrovert
-1.0454905959818346,0.0,-0.8254062149303689,-0.5081775334260832,0.0,-0.47182996148679507,0.35622962433440675,Extrovert
-0.7113605036656927,0.0,0.264472120647768,0.4633718607985243,0.0,1.4234939004833065,1.7488276837377925,Extrovert
-0.043100319033408926,0.0,-0.09882065787827768,1.4349212550231318,0.0,-0.47182996148679507,1.7488276837377925,Extrovert
-0.7113605036656927,0.0,0.4824477877633953,1.4349212550231318,0.0,0.238916486751993,-0.34006940536728614,Extrovert
-1.0454905959818346,0.0,0.264472120647768,0.4633718607985243,0.0,-0.47182996148679507,0.7043791391852532,Extrovert
2.295810327179584,1.0,-1.5519917719824603,-0.993952230538387,1.0,-1.4194918924718458,-0.6882189202181326,Extrovert
-0.3772304113495508,0.0,0.4097892320581861,0.4633718607985243,0.0,-1.182576409725583,1.400678168886946,Extrovert
-0.7113605036656927,0.0,0.9910576776998592,-0.993952230538387,0.0,1.6604093832295692,0.8436389451255918,Extrovert
1.6275501425473005,1.0,-1.1886989934564145,-1.9655016247629946,1.0,-0.9456609269793205,-1.3845179499198255,Introvert
0.6251598655988748,1.0,-1.5519917719824603,-0.993952230538387,1.0,-1.8933228579643713,-1.732667464770672,Introvert
-0.043100319033408926,0.0,-0.09882065787827768,-0.022402836313779456,0.0,-1.182576409725583,1.0525286540360996,Extrovert
-0.043100319033408926,0.0,0.6277648991738136,0.4633718607985243,0.0,1.1865784177370438,1.7488276837377925,Extrovert
-0.043100319033408926,0.0,-0.09882065787827768,-0.5081775334260832,0.0,-0.47182996148679507,-0.6882189202181326,Extrovert
-1.0454905959818346,0.0,0.6277648991738136,-0.022402836313779456,0.0,-0.47182996148679507,-0.34006940536728614,Extrovert
-0.7113605036656927,0.0,0.6277648991738136,0.4633718607985243,0.0,0.0020010040057303036,0.008080109483560294,Extrovert
-0.7113605036656927,0.0,-0.8254062149303689,0.4633718607985243,0.0,-0.2349144787405324,1.0525286540360996,Extrovert
-0.043100319033408926,0.0,-0.8254062149303689,0.9491465579108281,0.0,0.238916486751993,0.008080109483560294,Extrovert
-1.0454905959818346,0.0,0.4097892320581861,-0.022402836313779456,0.0,0.9496629349907811,1.400678168886946,Extrovert
2.629940419495726,1.0,-0.8254062149303689,-0.5081775334260832,1.0,-0.7087454442330577,-1.036368435068979,Introvert
-0.7113605036656927,0.0,0.7004234548790227,0.4633718607985243,0.0,0.9496629349907811,1.7488276837377925,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,-0.022402836313779456,0.0,-0.2349144787405324,0.7043791391852532,Extrovert
-0.7113605036656927,0.0,-0.09882065787827768,0.9491465579108281,0.0,1.4234939004833065,0.7043791391852532,Extrovert
1.2934200502311586,1.0,-0.8254062149303689,-0.993952230538387,2.0,-0.9456609269793205,-1.036368435068979,Extrovert
-0.043100319033408926,0.0,-0.09882065787827768,-0.022402836313779456,0.0,-0.47182996148679507,1.7488276837377925,Extrovert
-0.3772304113495508,0.0,0.9910576776998592,0.9491465579108281,0.0,-0.47182996148679507,1.0525286540360996,Extrovert
-0.7113605036656927,0.0,1.3543504562259048,-0.5081775334260832,0.0,-0.47182996148679507,0.008080109483560294,Extrovert
-0.3772304113495508,0.0,0.9910576776998592,0.4633718607985243,0.0,1.6604093832295692,1.0525286540360996,Extrovert
-1.0454905959818346,0.0,-0.8254062149303689,0.9491465579108281,0.0,-0.7087454442330577,1.0525286540360996,Extrovert
